Date,VALE3.SA,RECV3.SA,KEPL3.SA,CURY3.SA,VULC3.SA,LEVE3.SA,GGBR4.SA,LREN3.SA,ALSO3.SA,DIRR3.SA,MILS3.SA,RANI3.SA,CAMB3.SA,CSUD3.SA,CLSC4.SA,CMIG4.SA,ITSA4.SA,BBAS3.SA,TASA4.SA,SLCE3.SA,B3SA3.SA,PETR4.SA,SUZB3.SA,KLBN4.SA,BOVA11.SA
2021-05-24,109.77999877929688,15.649999618530273,8.5,9.3100004196167,8.920000076293945,28.6299991607666,31.323808670043945,40.01818084716797,28.709999084472656,12.600000381469727,7.980000019073486,7.460000038146973,5.170000076293945,24.139999389648438,67.06999969482422,10.330768585205078,9.402597427368164,32.880001068115234,25.229999542236328,39.46281051635742,17.450000762939453,26.389999389648438,64.30000305175781,5.139999866485596,119.26000213623047
2021-05-25,107.05000305175781,15.600000381469727,8.40999984741211,9.130000114440918,8.90999984741211,27.979999542236328,30.66666603088379,40.95454406738281,29.450000762939453,12.5,7.75,7.369999885559082,5.210000038146973,24.799999237060547,69.47000122070312,10.346153259277344,9.333333015441895,32.439998626708984,24.959999084472656,39.83470916748047,17.0,25.84000015258789,64.66000366210938,5.110000133514404,118.4000015258789
2021-05-26,110.19999694824219,15.3100004196167,8.385000228881836,9.119999885559082,8.979999542236328,27.1200008392334,31.0,41.818180084228516,29.290000915527344,12.880000114440918,7.760000228881836,7.400000095367432,5.170000076293945,24.389999389648438,69.01000213623047,10.353845596313477,9.419913291931152,32.97999954223633,24.920000076293945,39.958675384521484,17.100000381469727,26.09000015258789,62.220001220703125,5.070000171661377,119.23999786376953
2021-05-27,110.98999786376953,15.510000228881836,8.383333206176758,9.4399995803833,9.140000343322754,27.170000076293945,31.514284133911133,42.727272033691406,29.65999984741211,13.15999984741211,7.739999771118164,7.650000095367432,5.400000095367432,24.5,67.04000091552734,10.576923370361328,9.298701286315918,33.43000030517578,24.850000381469727,41.44628143310547,16.979999542236328,25.90999984741211,62.599998474121094,5.210000038146973,119.58999633789062
2021-05-28,111.58999633789062,15.850000381469727,8.675000190734863,9.489999771118164,9.140000343322754,27.600000381469727,31.095237731933594,43.11817932128906,30.030000686645508,13.239999771118164,7.75,8.3100004196167,5.579999923706055,24.68000030517578,68.25,10.538460731506348,9.43722915649414,33.540000915527344,25.190000534057617,42.355369567871094,17.479999542236328,26.989999771118164,61.540000915527344,5.139999866485596,120.72000122070312
2021-05-31,114.77999877929688,16.100000381469727,8.914999961853027,9.399999618530273,9.15999984741211,27.59000015258789,31.352380752563477,42.54545211791992,30.0,13.640000343322754,7.739999771118164,8.399999618530273,5.849999904632568,24.920000076293945,68.58999633789062,10.446152687072754,9.402597427368164,33.4900016784668,25.5,43.80165100097656,17.540000915527344,26.8700008392334,60.72999954223633,5.139999866485596,121.25
2021-06-01,113.19999694824219,16.290000915527344,9.101666450500488,9.479999542236328,9.170000076293945,30.100000381469727,32.4952392578125,43.51818084716797,29.93000030517578,14.119999885559082,8.100000381469727,8.710000038146973,5.800000190734863,25.309999465942383,69.98999786376953,10.530769348144531,9.757575035095215,33.97999954223633,24.350000381469727,42.471073150634766,17.700000762939453,27.290000915527344,59.31999969482422,5.039999961853027,123.33000183105469
2021-06-02,114.80000305175781,16.280000686645508,9.0,9.529999732971191,8.9399995803833,31.1200008392334,31.799999237060547,43.48181915283203,30.350000381469727,14.1899995803833,8.050000190734863,8.970000267028809,5.699999809265137,25.5,71.95999908447266,10.692307472229004,10.077921867370605,35.20000076293945,24.059999465942383,42.6942138671875,17.010000228881836,27.8700008392334,59.279998779296875,4.980000019073486,124.66999816894531
2021-06-04,112.9000015258789,16.790000915527344,9.1899995803833,9.720000267028809,9.0,33.099998474121094,30.91428565979004,43.727272033691406,31.639999389648438,14.180000305175781,8.319999694824219,9.329999923706055,5.800000190734863,26.0,70.30000305175781,10.615384101867676,10.303030014038086,35.75,24.139999389648438,42.34710693359375,17.239999771118164,28.5,58.599998474121094,4.96999979019165,125.05000305175781
2021-06-07,111.80000305175781,16.420000076293945,8.97166633605957,9.65999984741211,9.119999885559082,35.0,30.371427536010742,44.0,31.950000762939453,14.420000076293945,8.199999809265137,9.220000267028809,5.96999979019165,24.959999084472656,69.80999755859375,10.738460540771484,10.432900428771973,36.52000045776367,24.149999618530273,41.80991744995117,17.290000915527344,28.290000915527344,59.5,5.070000171661377,125.75
2021-06-08,109.91999816894531,16.15999984741211,8.783332824707031,9.670000076293945,9.069999694824219,35.38999938964844,29.847618103027344,44.345455169677734,31.709999084472656,14.600000381469727,8.170000076293945,9.149999618530273,6.050000190734863,25.1299991607666,67.11000061035156,10.70769214630127,10.337661743164062,36.29999923706055,23.68000030517578,41.65289306640625,16.329999923706055,28.65999984741211,58.08000183105469,4.929999828338623,124.70999908447266
2021-06-09,112.19999694824219,16.170000076293945,8.78499984741211,9.760000228881836,9.140000343322754,35.41999816894531,30.542856216430664,43.54545211791992,31.100000381469727,14.390000343322754,8.180000305175781,9.119999885559082,5.889999866485596,25.079999923706055,68.12999725341797,10.584614753723145,10.372294425964355,35.599998474121094,24.059999465942383,41.570247650146484,16.399999618530273,28.65999984741211,59.70000076293945,5.03000020980835,124.87999725341797
2021-06-10,111.83000183105469,16.709999084472656,8.828332901000977,9.770000457763672,8.899999618530273,36.130001068115234,30.60952377319336,43.29090881347656,31.559999465942383,14.5,8.460000038146973,9.25,5.690000057220459,25.049999237060547,70.69999694824219,10.55384635925293,10.320345878601074,35.5,23.65999984741211,42.10743713378906,16.0,28.68000030517578,58.70000076293945,5.0,125.0
2021-06-11,114.33999633789062,16.700000762939453,8.475000381469727,9.970000267028809,8.920000076293945,33.5,31.428571701049805,42.21818161010742,30.709999084472656,14.289999961853027,8.199999809265137,9.199999809265137,5.71999979019165,24.59000015258789,70.33000183105469,10.338460922241211,10.155843734741211,35.400001525878906,24.18000030517578,41.74380111694336,16.1299991607666,28.56999969482422,58.959999084472656,5.070000171661377,124.4800033569336
2021-06-14,113.72000122070312,17.299999237060547,8.496665954589844,10.100000381469727,9.210000038146973,32.79999923706055,30.571428298950195,43.57272720336914,32.06999969482422,14.619999885559082,8.4399995803833,8.869999885559082,5.5,24.329999923706055,70.0,10.523076057434082,10.207792282104492,35.619998931884766,23.0,41.15702438354492,16.31999969482422,28.75,58.459999084472656,4.96999979019165,125.1500015258789
